voter_id,vote,age,sex,voting_method,neighborhood
21224,"1501,1075,344|645,1072,643|1018,210|641,1787,1043,1027|637,1619|1534",26,F,internet,Ursynów Południowy
21257,"344,1027,1462|1075,643|639,637,210",20,F,internet,Ursynów Południowy
21269,"1534|1018|641,1027,639,645|1075|1043,344,643|926,1644,1787,637|1501,1619,210",45,M,internet,Zielony Ursynów
21275,"1027|1072|344,1462,210,1787,643|1501,637,1644,1534,639|1075",37,F,internet,Ursynów Północny
21306,1787,30,F,internet,
21320,"1534,1462|637,1072,1043|639,1027,1619,344,1018|1603,643,1501,1644|210",37,F,internet,Ursynów Północny
21322,"1787,1644,639,643,1027|210,1072|1534,1949|641,1603|1075,1462|344",30,F,internet,Zielony Ursynów
21355,"1787,1072,1619,639,1501|1644|1075,210|645,1027,641|643,1534,926,344|637,1949,1462",40,F,internet,Ursynów Południowy
21367,"1018,210,344|1027",27,M,internet,Ursynów Północny
21399,"643,1075,1072|641,1462,210,1619,639|344,637,1534,1027,1644",9,M,internet,Ursynów Północny
21413,"643|1534,1644,210",34,M,internet,Ursynów Północny
21445,"344,1644|645,1072|210,1787",66,M,internet,Ursynów Południowy
21456,210,64,M,internet,Ursynów Południowy
21465,344,36,M,internet,Ursynów Południowy
21472,"1043,1462,637,639|1949,210,1619|1644,1534,1027,641|1787,1072,344,643,645|1075,1501,1603",35,M,internet,Ursynów Północny
21474,"210,1027|1462|637,1534,1075,1619|639,344,641,643|1018,1644,1072",3,F,internet,Ursynów Północny
21489,"1018,645,1072|639,210|1949,643,1462|344,1787,1027,1534,1075|641,637,1619",43,F,internet,Ursynów Północny
21533,"645,1787,344,1072|1949,1027,210,1462",66,F,internet,Ursynów Południowy
21544,"210,1027,641,1534|344",41,F,internet,Ursynów Północny
21547,"1075,637,643|1619,210,344|639,1072|1027,641,1462,1644,1534",39,M,internet,Ursynów Północny
21558,"637|344,645,1603,1644,1619|1072|1787|1075,1027,1534|1018,1949,210,639|641,1043,643",44,M,internet,Ursynów Południowy
21574,1787,58,F,internet,Ursynów Południowy
21576,"1072,210|1787|1644,1534,637,643|1027",21,F,internet,Ursynów Południowy
21581,1072,26,M,internet,
21626,"1534,1072,344,210,637|643,1075|639",51,F,internet,Ursynów Południowy
21704,"1462,643,1027|210|344|1072,645",53,F,internet,Ursynów Południowy
21705,"645,1644,210,344",40,M,internet,Ursynów Południowy
21713,"643,1027,210,1072,1075",31,F,internet,Ursynów Południowy
21726,"1018,1043,1072,210|1534,1075,1462|641|1787,926,1949,1644,1619|639|645,344,637,1027,643|1603",34,F,internet,Ursynów Północny
21731,"1072,637,344|639,1462|645,1043|1075,1027,1949,643|210|1018,1534",38,M,internet,Ursynów Północny
21742,"210|344,1462",37,F,internet,Ursynów Północny
21744,637,21,M,internet,Ursynów Północny
21752,"1043,1534,1072|344|641|643|1075|210|1027,1787,1018,1018|637",64,F,internet,Ursynów Południowy
21757,"1027,1534,1787,637,643|1949,639,641,1603,1075|344,1644|645,1462,210",32,F,internet,Zielony Ursynów
21760,"645,639|1075,1644,1027|344|1603,1018|210,1949,643",35,M,internet,Ursynów Południowy
21832,"639,1043,1027,643,1644|645|344,1018,637,1501|210,1534,1462|1949,1072,1603",21,M,internet,Ursynów Południowy
21835,"344|643,1018,1072,210",24,M,internet,Ursynów Północny
21847,"344,1501,1603,639|1619,210|1027|643,1644,645,1018|1534,1462,641,637,1072",36,F,internet,Ursynów Południowy
21872,637,70,M,internet,Ursynów Północny
21875,"1072,645,1787,1603,1534|641,1043,1619,344|1027|1949,1018,926|1075,1462,637,1644|210|643",20,F,internet,Zielony Ursynów
21893,1644|1027,41,F,internet,Ursynów Północny
21905,"645|1018,1462,344|1072,1027",65,F,internet,Ursynów Północny
21927,"643,1027,344|210,1072,1949",22,F,internet,Ursynów Południowy
21959,"639,1072,1603,1462|344,210,1644|643,1027",40,M,internet,Ursynów Północny
21965,643,41,F,internet,Ursynów Południowy
21967,"344,210,1072,643",38,F,internet,Ursynów Północny
21977,"1619,643,641|344,1534|1027,1603|1043,637,1075|1462,639,210,1787|1072",31,F,internet,Ursynów Południowy
21990,"643,344,641,1043|637,210,1027",24,F,internet,Zielony Ursynów
21998,"1534,1027,1949|637,1072|1018,344,643",62,F,internet,Ursynów Południowy
22001,"1949,637,344,1018|639,1075,1534,926|1644,1072,1027,210|643",7,F,internet,Ursynów Południowy
22010,"1787,1018,1072|1534|637|1949",59,F,internet,
22080,"210,1644,1072,643|1018,926,344,1534|1027,1075",65,F,internet,Ursynów Północny
22095,344,62,F,internet,Ursynów Południowy
22117,"1027,344,643|1534|1043,1075,210,645|637",46,F,internet,Ursynów Północny
22128,"1534,344,1075,1072,210|643,1027",64,F,internet,Ursynów Południowy
22139,"641,637,1644|344,645|210|643",18,M,internet,Ursynów Północny
22146,"643,641,1619|926,1018",40,F,internet,Ursynów Południowy
22166,"344,643,1075|1027|1072,210,1644,637,639|641,1501|1534",34,M,internet,Zielony Ursynów
22186,"643,1075,639|344,1534,210,1462|1644,1072,1018|1027",46,M,internet,Ursynów Południowy
22200,"1462,1501,1072|639,1644|637,344,1603,1075,643|1043,1534,1027,210,1949",31,F,internet,Ursynów Południowy
22277,"1534,1603,637|1644,210,643,1018|926,344|1027,1075,641|1072,1949",39,M,internet,Ursynów Północny
22283,637,61,M,internet,Ursynów Południowy
22287,"637,1027,1619,1072|1462",42,M,internet,Ursynów Północny
22362,"344|1072,210",66,F,internet,Ursynów Północny
22365,"210|1644,1072,1603,1462|344,1534|639",59,M,internet,Ursynów Północny
22423,"1075,641,1018,1043|1072,1619,637,639|1501,1534|1949,643,344,1644,210|1027,1462",42,F,internet,Ursynów Północny
22456,"344|637,643,1462,639,1534",36,F,internet,Ursynów Północny
22461,"639,1644,1501,1534|210",30,M,internet,Ursynów Południowy
22475,"641|926|1787|643,1619|1534,344",37,F,internet,Ursynów Północny
22519,1603,61,F,internet,Ursynów Północny
22542,"344,637|641,1043,210,1075|1534|643|1027",40,F,internet,Ursynów Południowy
22544,"344,1072,1462|1018,1043,1619,1534,1027|643",39,F,internet,Ursynów Północny
22573,"645,1075|643,1534|1644,1072,344,637,1018|1027|639|1462,210|1787",8,F,internet,Ursynów Południowy
22582,"637,1027,643,1787,1619",42,F,internet,Ursynów Południowy
22583,"1027,210",37,F,internet,Ursynów Północny
22593,"344,1075,1949,1043,639|210,643,1027|1534,1619,637,1603,1018|1787,1072,645|926,1644",34,F,internet,Ursynów Południowy
22607,"1072,344",32,M,internet,Ursynów Północny
22613,"1534,210|641,1027,1619|344,1644,637|639|1603,1018,1072",53,M,internet,Ursynów Północny
22614,"1027,344,1018,1619",28,M,internet,Zielony Ursynów
22616,"1949|1534,1027,1619,210|1603|643,344,1043|637",36,F,internet,Ursynów Południowy
22646,"1534,1603|1072|1787,210|1027,1462,926|643,344",38,F,internet,Ursynów Północny
22658,"344,1534,210,1462|1072,643",38,M,internet,Ursynów Południowy
22663,637,39,F,internet,Ursynów Północny
22683,"1027,1501,641,1072|1644,210|645,1534,1949|637,643,1462,344|1603,1619|639",39,F,internet,Ursynów Północny
22686,"344,643",34,M,internet,Zielony Ursynów
22688,"1787,637,1072,1027|639|210|641,1018,1534|645,1075,1949,926,643|344,1043",27,M,internet,Ursynów Północny
22717,"1018,1072|1949,1603,643|641,1619|1027,210,1534,344,1043",26,F,internet,Zielony Ursynów
22728,1072,69,F,internet,Ursynów Północny
22757,"1027,1603,1644",35,F,internet,Ursynów Północny
22765,"637|1787,645|1603,641,344,643,1619|210,1072,1027,1018|1043,1534,1462,639,1075",37,F,internet,Ursynów Północny
22780,"1603,1018,926|1462,344,1787,637|1043,639,1072,1644,643|1534|1501,1027,210|1075",33,F,internet,Ursynów Południowy
22781,"637,1534,1501|210|1075,643|1949,1027,344,1462|1644,645,1072",35,F,internet,Ursynów Południowy
22800,344,41,F,internet,Ursynów Południowy
22807,"1018,641,210,1043,643|1501,344,1787,1075|1072|639,1603,1027,645|637,1949,1534,1619",42,F,internet,Ursynów Północny
22824,"641,637,1027,1949,639|1075|645|210,643|344,1603|1072",35,M,internet,Ursynów Północny
22826,"1072,643,1027,210",36,M,internet,Ursynów Północny
22835,"1072,344,1027,210|645,1534",42,F,internet,Ursynów Północny
22855,"1949,645,1027,643|926,1462,1644|641",44,F,internet,Ursynów Północny
22875,"344,1949|1787,1072,1534,639|1644,926,1603,1043,643|210,1462|1027|637,1018|1075",40,M,internet,Ursynów Północny
22878,344|210,39,M,internet,Ursynów Południowy
22887,"344,1043,1072,643,1462|1603|641",38,F,internet,Ursynów Północny
22901,"344,1027,639,1072",38,F,internet,Ursynów Północny
22908,"344,210",29,M,internet,Ursynów Północny
22952,"344,1534|210,643,645",41,M,internet,Ursynów Północny
22953,"1043,641|210,643|344|1644",41,F,internet,Ursynów Północny
22968,"1043,1619,637,641|1072,210,344|1027",16,M,internet,Ursynów Południowy
22970,"344,1949,1075,210,641|643,1462,1027,1644,1072|637",36,F,internet,Ursynów Południowy
22983,"344,1501,1075,1534|1462,637,1072,1027|1603,210",34,M,internet,Ursynów Południowy
22994,"637,344,1075,210,1027|639,1619,1534|1072,641,1043,643",35,F,internet,Ursynów Północny
23010,"637,1075,643|641,210|1603,1072|1027,344",39,F,internet,Ursynów Południowy
23015,"639,1462|1787,1534,1027|643|210",43,M,internet,Ursynów Północny
23018,"641,643,344,1075,637|1603|1619,639|1027,1534",36,F,internet,Ursynów Północny
23027,643,52,M,internet,Ursynów Południowy
23031,"1949|1462,1644|1787,1501,210,1018,1534|1075,639,1043|645,643,1603,344,1072|1619,641,637|1027",25,M,internet,Ursynów Południowy
23038,643,39,F,internet,
23054,"1462|344,1072|210,1644,637|643,1027,1534",25,F,internet,Ursynów Północny
23062,643,7,M,internet,Ursynów Południowy
23077,"1027|1462,344,1534,645,639|1644|1075,210|643,637",35,F,internet,Ursynów Południowy
23086,"637,1018|1075,643|641,1072",6,F,internet,Ursynów Południowy
23104,1534,32,F,internet,Ursynów Północny
23108,637,36,F,internet,Zielony Ursynów
23120,"1534,210,1072|1949,637,1018|643,1075,1619,344|639|1043|1603,1027|1787",31,F,internet,Ursynów Południowy
23130,"1534,1027,1072,637|210,344,1462",44,F,internet,Ursynów Północny
23148,"344,1644,1027,1501,1072",43,F,internet,Ursynów Północny
23151,"637|1072|639|344|1949,643|1603|1462,210,1501,1644,1534|1027|641",33,M,internet,Ursynów Północny
23161,344,39,M,internet,Ursynów Północny
23165,"643,1787,641|1018,1949,637,1018|1619,1072|210,344,1027,1462|1644,1534,1075",46,M,internet,Ursynów Północny
23166,"637,643,1027|1603|1501|1534,1619,1072|210,1462,1043,1787",34,M,internet,Ursynów Północny
23173,"643,1072,344|210,1027|1043,1075,1603|637",37,M,internet,Ursynów Południowy
23192,"1027,639,210,637|1644,641|1075,643,344,1534|1018",24,M,internet,Zielony Ursynów
23199,"1072,344,643|1603,1619,1501,1534,1027|637|1787,210,639,1075|1043|641|1018",43,F,internet,Ursynów Północny
23217,"643,344",36,M,internet,Ursynów Południowy
23218,"344|1072,643,210|1501,1462",46,M,internet,Ursynów Południowy
23235,1644,37,F,internet,Ursynów Północny
23237,"1949|1075,1072|1018,344,1027,1534|643,1787,639,210|637",42,F,internet,Ursynów Północny
23254,"926,643,344,210,1534|1644,637,639|1027",34,F,internet,Ursynów Północny
23255,645,28,F,internet,
23265,"1787,643|637,1644|641,645,1072,1501|1018,1462,344|1619,1043,926,210|1534|1603,1949,1027,1075",32,M,internet,Ursynów Południowy
23269,"1534|344,1462,643|645,1027,641,1072",20,F,internet,Ursynów Północny
23324,"210,1603|645|639,1072|1027,1043|1949,637,643|1644,1018,1018,1501|1075|1619|1787,344,641",23,F,internet,Ursynów Północny
23348,"645|1603|1072,1534,1644|643",62,F,internet,Ursynów Północny
23378,"210|1619,1027,1018,643,1075|344,1534",45,F,internet,Ursynów Południowy
23441,"641,210|1027,344,643,1462",41,F,internet,Ursynów Południowy
23451,"637|1644,645,1534,210,1072|1462,344,643|1027",42,M,internet,Ursynów Południowy
23472,"926,1027|1072,1644|643|637,1075,1462,210|344,1534|645",33,M,internet,Ursynów Południowy
23485,"1072,1075|641,344,637,1462|1644|1018,1043,1619,643,1018|639,210,1534|1027|1949",37,F,internet,Ursynów Południowy
23497,"645|1043,639,637,1534|1018|1501,210,1027|1072|643|1462,344",38,M,internet,Ursynów Północny
23503,344,44,F,internet,Ursynów Południowy
23504,210,39,F,internet,Ursynów Północny
23505,"344,1072,1075,1534|210,643",42,F,internet,Zielony Ursynów
23507,"639,210|1072,344,1075,1501,1043|926|643,1603,1787|637,1027",38,M,internet,Ursynów Północny
23508,"1644,210,344,1027,1072",43,M,internet,Ursynów Południowy
23536,"1018,1787,643,1075,1043|1027,344",38,F,internet,Zielony Ursynów
23538,"643,1075,1534,344",33,F,internet,Ursynów Północny
23573,"344,1644,1027,1787,637|1462|1603,1072,210|1534|643",34,F,internet,Ursynów Północny
23576,"1072,1787,643,1027|1644,639|1075,1501|210,344,641|1462,1018,1043,645,637|1534,1949",33,M,internet,Ursynów Północny
23604,1072,61,M,internet,Ursynów Południowy
23612,"1027,1787,641,637,1043|344,1534,210,1072,1949|643,1018",39,F,internet,Ursynów Północny
23614,"1018,1027,643|1787,344,1043,1075",3,F,internet,Zielony Ursynów
23638,"1501,1619,926|1534,1018,637|1787,1043,639|344,645,1603,1644|210|643,1027,1949|1072,1462",39,M,internet,Ursynów Południowy
23674,"1075,344,643,1027,1787|1018,1043",9,M,internet,Zielony Ursynów
23679,344,36,F,internet,Ursynów Południowy
23689,"1075,344|643,1043,1027,1787|1018",39,M,internet,Zielony Ursynów
23701,"1787,1043,643,1027|1018,344,1075",69,F,internet,Zielony Ursynów
23724,"643,344",47,M,internet,Ursynów Południowy
23740,645,43,F,internet,Ursynów Południowy
23801,"1534,643,1075,926",37,F,internet,Ursynów Północny
23809,344,45,F,internet,Ursynów Południowy
23817,"1534,1462,641,1949|210,645,344,643,1027|926,637",39,F,internet,Ursynów Północny
23822,"1075,210,1534",25,F,internet,Ursynów Południowy
23848,"637|344,1018,643",40,F,internet,Ursynów Południowy
23868,344,42,F,internet,Ursynów Północny
23895,"1072,1018,1619|1534,344,643,210|1027,637,1043",27,M,internet,Zielony Ursynów
23910,"1534,643",35,F,internet,Ursynów Południowy
23937,"1018,210|1949,1619,1075,1027|1043|643,637,344,1501,1787|1534,639,1072,1462|641",40,F,internet,Ursynów Północny
24006,1644,49,M,internet,
24034,"1075,637,1534,1072,344|1787,1043,639,1644|1619,641|1949,643,1501,210,1027|1462",30,M,internet,Ursynów Północny
24035,"1027,1018,643|1072,637|1043",31,F,internet,Ursynów Północny
24097,"1027,1462|643,210,639|1501,637,641|1043,1072,1619|1534,344,1603",39,F,internet,Ursynów Północny
24108,"1072,1644|210,1027|1043,643,1075,641,344|1619,1787",29,F,internet,Zielony Ursynów
24123,"1075,639,1534,210,1027|1603,344,643|1949,1072,645,637|1644,1043|1787",40,F,internet,Ursynów Północny
24219,344|637,26,F,internet,Ursynów Północny
24229,"210,1534,1072|1027|643,1949,344",38,F,internet,Ursynów Południowy
24239,"643,210,1949|1619|1027,1644|1075",37,F,internet,Ursynów Południowy
24285,"210|344,1462|1027,1501,643",37,F,internet,Ursynów Południowy
24305,"1603,1534|926,1075|1462,210|643",39,F,internet,Ursynów Północny
24313,"637,210,1787|1462|344,1501,1603|1018,1534|1072,643|1619,1644,1027,639",43,M,internet,Ursynów Północny
24444,"643,1462,641,1027,926|1619,645,1043,210,1644|1501|1075,637,639,344,1787|1072,1534",29,F,internet,Ursynów Południowy
24476,"645,1072,1619,641|344,1075|1534|639,1949|637,643|1018|1787|210,1644,1027",63,F,internet,Ursynów Południowy
24490,"1075,1534",27,M,internet,Ursynów Północny
24533,"210,1534,1787,1043,643",34,F,internet,Ursynów Północny
24551,"1027,643,210,926|637,639,1075,344|641|1619",40,F,internet,Ursynów Południowy
24592,"643|637,645,1075,1043,1619|1018,1644,1027,1501|210,344,641,926",63,F,internet,Zielony Ursynów
24625,344,41,M,internet,Ursynów Północny
24628,"344,1462|1027,1603,1644,1072,210|1075",64,F,internet,Ursynów Północny
24635,"344,1534,1072,1027|1787,1075|643,1619|210,637",46,F,internet,Ursynów Południowy
24643,"210,344|1075,1027",28,F,internet,Zielony Ursynów
24659,"1949,1462|1534,645,641,1075,1787|210,1072,344",27,M,internet,Zielony Ursynów
24668,"210,344,1072|1644",30,F,internet,Ursynów Południowy
24684,"1027,1075,1501|643,210,1072,344|1603,1534,641",48,F,internet,Ursynów Południowy
24692,1619,35,F,internet,Ursynów Północny
24703,"210,645,1534|1619,1501,344|641,643,926|1018,1072,1603|637,1027,1075,1644|1043,639",67,M,internet,Zielony Ursynów
24704,"344,643",37,F,internet,Ursynów Południowy
24713,344,43,M,internet,Ursynów Północny
24716,"1462,643|637,1787,210,344|926,639,1644|1501,1072|1534,1619",43,M,internet,Ursynów Północny
24726,"1072,1462",25,M,internet,Zielony Ursynów
24781,643,69,F,internet,Ursynów Południowy
24803,"926,1644,344,210|1043|1072|1027,637|1534|1462,1075,641,643",46,F,internet,Ursynów Południowy
24815,"344,641|1027,1619,1534,210,1644|1462,639|1018,1072,1018,637",36,M,internet,Ursynów Południowy
24821,"210,344,641|926,643",38,M,internet,Ursynów Południowy
24822,"1534,344|645,1603,643|1027",8,F,internet,Ursynów Północny
24828,"1534|1027,1075|1018,1072,210,643|344",35,F,internet,Zielony Ursynów
24876,"1534,1603|1501|1949|1619,645,1787,1018|639,637,643,1462|1027,641,1075",71,M,internet,Zielony Ursynów
24894,1787,24,F,internet,
24912,"643,1018,1462,1075,344|1644,210|1603,1027,1534",46,F,internet,Ursynów Północny
24935,"1787,643,210|344,641,1043|1072,1027",44,F,internet,Ursynów Północny
24962,"637,643,1462|1043,1534,1075,344|641,1027,210,1501,639|1072",31,F,internet,Ursynów Południowy
24989,"1501|1644,210,641,1534|1949,1018|926,1619,1787,1043,1075|1072,639,637|1027,344|1603,643",42,M,internet,Zielony Ursynów
25006,344,33,M,internet,Ursynów Południowy
25046,"1075,641|639|1619,1787,344,1072,1027|210,1603,643|637",26,M,internet,Ursynów Południowy
25050,"210,1534",39,M,internet,Ursynów Północny
25056,1072,67,F,internet,Ursynów Południowy
25113,"344|1603,1027,1072,1534|643,1787",38,F,internet,Ursynów Północny
25114,"1072,1462,1027,643|1534,344,1949|1644|637,1075,210",25,M,internet,Zielony Ursynów
25133,"1949,210,645,1018|1072|1501|643,1534,641,1043,1462|637,639,1644,344,1027",38,F,internet,Ursynów Południowy
25138,1027,58,M,internet,Zielony Ursynów
25151,"210,344,1072,1027,639|1534,1949,1462,1619",28,F,internet,Ursynów Północny
25199,"645|1018,637,1501,1644|344,1072,639|210,1603|1027,1043|643",35,F,internet,Ursynów Północny
25202,"643,645,1018,1501,1072|1949,1043,1534,344,1027|210,1075",27,F,internet,Ursynów Południowy
25211,643|210,54,F,internet,Ursynów Północny
25250,"1027,1072",35,F,internet,Ursynów Północny
25262,"643,344,926",38,F,internet,Ursynów Północny
25276,"210,637|643,926,1075|1644,1018|1072,1501,344,1534,641|1619|1027,645",32,F,internet,Ursynów Południowy
25309,344,37,F,internet,Ursynów Północny
25338,"1787,641,645,1603,1018|639|1462|643|637,344,1027,210|1072|1619,1043,1949,1534|1075",31,F,internet,Ursynów Południowy
25350,"1787,210|344,643|1534|1027,637,1949|1619|1072,645,1075|1018",48,F,internet,Ursynów Południowy
25373,"1644,643|639,1603,210,344,645|1072",41,M,internet,Ursynów Północny
25379,"1949,1075,210,1072,344|1501,1603,1462,643",32,F,internet,Ursynów Południowy
25407,"1787,1644,1027,1075,210|1949|1534|1619|643,344,1462,637|639,1072",35,F,internet,Ursynów Północny
25462,"344,1018|1072|637,1462",41,M,internet,Ursynów Południowy
25469,643,42,F,internet,Ursynów Północny
25470,"1501,1603,210,1043|643,639,1027,1072,637|1644,1534,1462|645,1949,1018,344,1787|641",43,F,internet,Ursynów Północny
25504,"1619|643,1534|1027|637|210|639,926,1644|641,344",34,F,internet,Ursynów Południowy
25517,"344,639|210,1644,643,637|1072|1018",31,M,internet,Ursynów Południowy
25535,"1534,637|1075,1619",37,M,internet,Ursynów Północny
25540,1018,38,F,internet,
25592,1619,34,F,internet,Ursynów Północny
25610,"1072,1462",37,M,internet,Zielony Ursynów
25680,"1027|637|1462,643,344|1534",28,M,internet,Ursynów Północny
25700,"1027,344,1787,1462|637",35,F,internet,Ursynów Północny
25712,"1534,1619|639,344|643|1027|210,1644,1072|1018",35,F,internet,Ursynów Północny
25722,"1644,641|643,1072,637|1043|210,1534,1075|344|1949|1027,645,1018,1018|639",33,M,internet,Ursynów Północny
25724,"1027,1462|645,210,1644|639,1072",28,M,internet,Ursynów Południowy
25726,"1043,1619|1462,344|926,641,643,1018|1787,1603,637,639|1534,645,210|1501",9,M,internet,Ursynów Północny
25728,"1949,639,1027|344|926,1075,1018,1072,1462|637,641,643,1534|1644,645|1043,1787",30,F,internet,Ursynów Południowy
25760,"645,1043|344,1619,1462|643,210|1027,639,1072,637,1603|1787,1949,1501|1018",29,F,internet,Zielony Ursynów
25794,"1072,344,1462,210",36,M,internet,Ursynów Południowy
25808,"645,1644,1043|1787,639,637|1075,643,1072|1018,1949,1534|344,210",40,F,internet,Ursynów Południowy
25811,1075,71,M,internet,Ursynów Południowy
25814,"641,1534",43,F,internet,Ursynów Północny
25825,"637,1075,1462,641,1043|1501,645|1072|210,1949,1644,639|1027,643,1018,1603|344,1534",32,F,internet,Ursynów Południowy
25833,"1072|639|1501,1619,210,643,1075|1462,1027,344|1644,637,1534",45,M,internet,Zielony Ursynów
25849,643,35,F,internet,Ursynów Południowy
25855,"1072,643,1027,1462,1018",25,F,internet,Ursynów Południowy
25871,"344,1072|1027,1949,1462,1534",37,F,internet,Ursynów Północny
25877,1075,69,F,internet,Ursynów Południowy
25886,210,62,F,internet,Ursynów Południowy
25891,"210,1027|1075,643,1072",66,M,internet,Ursynów Południowy
25906,"1949,643|1075|1072,1027,1619|1462|639,344,1534|637,210,641",32,F,internet,Ursynów Północny
25908,"344|1027,643",24,F,internet,Zielony Ursynów
25910,1534|1949,26,F,internet,Ursynów Północny
25934,"1462,344,1027,210,1534|639,1644|1072",46,M,internet,Ursynów Południowy
25945,"210,344,643,1534,1043|1072,1027,1075|1462",38,F,internet,Ursynów Południowy
25967,"1072,1787,1534,1075|641,637,1501|1043,639,210,1619|643,344|1018,1027",41,M,internet,Ursynów Północny
25970,"210,1043,1462,1075,645|1501,1949,1534,1027|1644,639,1072,344,643",36,M,internet,Ursynów Południowy
25972,"643,210,344,1027,1075|1619",48,F,internet,Zielony Ursynów
25976,"344,1619,1027,645,643|639|1462,210,1072,1644",40,M,internet,Ursynów Północny
25995,"344,1075,643|639,1619,1072|1603,1462,1018,1534|1027|210",30,M,internet,Ursynów Północny
26039,"344,637,1619,1075|1027,639,1644|1018,926,210|1462,641,1043|1072|643,1949,1534",36,F,internet,Ursynów Północny
26040,"639,210|1534,643|1072,1027|1462|637,344|1787|1501,1018,1075",32,F,internet,Ursynów Południowy
26048,"926,210|1027,344,1072|643",42,F,internet,Ursynów Południowy
26065,"1027,1075,643|639,641,1072|1534,344,1949|210,637|926",66,F,internet,Ursynów Południowy
26098,"1644,1075,643|639,1072|1018,637,344|1027,641|1534,210",50,F,internet,Zielony Ursynów
26102,"1644,1072,1043,210,344|639,1619,1534,645,1027|643|1462|637",25,F,internet,Ursynów Północny
26118,344,41,M,internet,Ursynów Południowy
26122,1949,57,F,internet,
26155,"1534,344",7,F,internet,Ursynów Południowy
26165,"344,1534",3,F,internet,Ursynów Południowy
26179,1072,30,M,internet,Ursynów Południowy
26182,344,42,F,internet,Ursynów Południowy
26183,"1787|1534,210,639|643,926|344,1018,637|1075,1949,641|645,1072|1027,1619,1043",33,F,internet,Zielony Ursynów
26184,643,60,F,internet,Ursynów Południowy
26192,"1644,344,639,210|1072,1462|1534,643",36,M,internet,Ursynów Południowy
26198,"344,210,1644|1534",25,M,internet,Ursynów Południowy
26203,"1534,1787,344,1027",46,F,internet,Zielony Ursynów
26230,"1501,1027|637,1534|344,1072,643|210,645",66,F,internet,Ursynów Północny
26255,"1072,1644,643|344,1534,210,1787",26,F,internet,Ursynów Północny
26269,643,3,F,internet,Ursynów Południowy
26270,"1072|1027|643|1534,344",30,F,internet,Ursynów Południowy
26271,"1027,926,1018,1534|1501,637,1462,1072,1619|641,1949,344,1644|210,1075",67,F,internet,Ursynów Południowy
26282,"210,645,1027|926|1619",63,F,internet,Ursynów Południowy
26284,"1027,643|344,1534,210",70,F,internet,Ursynów Południowy
26285,643,67,F,internet,Ursynów Południowy
26286,"1027,637,344",67,M,internet,Ursynów Północny
26293,643,73,M,internet,Ursynów Południowy
26328,"1027,639,1462|1018,926|1072,1644,643,344|210,645,1534,1949,1075",30,M,internet,Ursynów Północny
26351,"1018,643|210,344|637,1644,1462|1534",62,F,internet,Ursynów Południowy
26375,"1027,1603,210,1644|637,1072,344,645,643|1462",31,M,internet,Ursynów Północny
26398,"1603,1462,1534,1027,1644|1075,637,1501,344|210,1072|643",30,F,internet,Ursynów Południowy
26404,"1075,210,1787,1018|1534,643,641,1027,1462|1072|637,1949,344|639",55,F,internet,Ursynów Południowy
26410,"1075,1603|1534|1072,643,1462|1949,1619,210,1644|344|639,637,1027",39,M,internet,Ursynów Południowy
26421,"210,637,1027|344,1018,1501,1072|1644,641,643|1619",7,M,internet,Ursynów Północny
26433,"1027,344|1072,926,1534,210|645,1787",35,M,internet,Ursynów Południowy
26449,"1027,1949,637,926,1043|344,1534|643,1787,1075,1072,210",39,F,internet,Ursynów Północny
26473,"639|926,1072,643,637,641|1644|1043,1462,1534|1619|210|1027,1075",70,F,internet,Zielony Ursynów
26484,1534,47,M,internet,Ursynów Północny
26488,"643,1462,641|645,1027,1043,1534,1949|1075,210,1501|1018,344,1072|1787,637",23,F,internet,Ursynów Północny
26517,"1072|344,639|1018,637,210,641|643,1501,1027,1075",5,F,internet,Ursynów Południowy
26518,"1644,344|210",35,F,internet,Zielony Ursynów
26519,"926,1018,1644|344,1949,1027,1534|210,1075",21,M,internet,Ursynów Południowy
26562,"1462,1619,344|1787,1075,210,926,1534|1027,643,637,1949,1072|639",68,F,internet,Ursynów Północny
26568,"1075,344,210",40,M,internet,
26572,"639,1075,643,210|344",40,M,internet,Ursynów Południowy
26589,"1462,1075,1603,641|1027,1018,643,1534,1072|344",45,F,internet,Ursynów Południowy
26610,"210,639,1027,643,1072|1534,926,1501,1462,1949|344,1619,637,1603,1644|1787,641,1075",35,M,internet,Ursynów Północny
26617,"1072,1787,344|1644,1501,1075,1462|645,1027,210|1949,639",17,F,internet,Ursynów Południowy
26627,"643,1949,1018,641,344|637|1027,926|645,210",28,F,internet,Ursynów Północny
26650,"1619,643|1787,1043,641|1027|1534|1603,926,1075|344|639|637|1644,1462",32,M,internet,Zielony Ursynów
26667,"643,1619,1027",47,F,internet,Ursynów Północny
26677,"1534,210,1072,1603,1619|1043,1462,1644,1027,1787|1018|641,637|1949,639|1075|344|643,645",64,M,internet,Ursynów Północny
26679,1534,45,F,internet,Ursynów Północny
26688,"643,344,1534|637",50,M,internet,Ursynów Południowy
26696,"1949,1072",30,M,internet,Zielony Ursynów
26715,"1018,643,1027|210,1462|1534,344|1072",32,F,internet,Ursynów Północny
26718,1534,53,M,internet,Ursynów Północny
26724,"210,1534,641,1072|1027",30,M,internet,Ursynów Północny
26734,1534,12,M,internet,Ursynów Północny
26737,"643|637,641,1644,344",31,F,internet,Ursynów Południowy
26763,"1072,344,210|1462,643|637|1534|1027",38,M,internet,Ursynów Północny
26780,210|344,28,F,internet,Ursynów Południowy
